age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,subscribe,date
48,blue-collar,married,secondary,True,1730.0,True,True,cellular,158,1,102,1.0,True,2009-08-10
22,student,single,unknown,True,3317.0,True,True,cellular,148,1,-1,0.0,True,2009-08-10
59,retired,divorced,tertiary,True,3444.0,True,True,cellular,252,1,185,2.0,True,2009-08-10
28,blue-collar,single,tertiary,True,1984.0,True,True,cellular,89,1,98,3.0,True,2009-08-10
80,retired,married,unknown,True,355.0,True,True,telephone,156,1,-1,0.0,True,2009-08-10
46,blue-collar,married,secondary,True,4855.0,True,True,cellular,1529,1,397,1.0,True,2009-08-10
32,self-employed,single,tertiary,True,1815.0,True,True,telephone,235,1,102,2.0,True,2009-08-10
33,admin.,married,secondary,True,95.0,True,True,cellular,155,1,102,1.0,True,2009-08-10
61,self-employed,divorced,tertiary,True,52587.0,True,True,cellular,290,1,-1,0.0,True,2009-08-10
40,blue-collar,married,secondary,True,1508.0,True,True,cellular,153,2,383,1.0,True,2009-08-10
52,housemaid,married,primary,True,618.0,True,True,cellular,352,2,102,2.0,True,2009-08-10
71,retired,married,primary,True,10394.0,True,True,telephone,411,1,-1,0.0,True,2009-08-10
40,technician,married,secondary,True,694.0,True,True,cellular,107,4,68,11.0,True,2009-08-10
26,student,single,secondary,True,1608.0,True,True,cellular,89,2,102,2.0,True,2009-08-10
30,management,married,tertiary,True,805.0,True,True,cellular,134,3,194,1.0,True,2009-08-10
62,retired,married,primary,True,3738.0,True,True,telephone,151,3,185,1.0,True,2009-08-10
50,management,married,tertiary,True,0.0,True,True,cellular,232,3,130,3.0,True,2009-08-10
32,technician,divorced,secondary,True,0.0,True,True,cellular,540,2,-1,0.0,True,2009-08-10
23,student,single,tertiary,True,1592.0,True,True,cellular,298,1,-1,0.0,True,2009-08-10
70,blue-collar,married,primary,True,3075.0,True,True,telephone,74,1,-1,0.0,True,2009-08-10
55,admin.,divorced,secondary,True,1693.0,True,True,cellular,247,1,102,3.0,True,2009-08-10
33,technician,married,secondary,True,218.0,True,True,cellular,162,1,161,4.0,True,2009-08-10
31,management,married,tertiary,True,10884.0,True,True,cellular,294,3,98,2.0,True,2009-08-10
26,student,single,tertiary,True,2.0,True,True,cellular,121,1,102,2.0,True,2009-08-10
30,management,single,tertiary,True,697.0,True,True,cellular,179,3,102,2.0,True,2009-08-10
44,management,divorced,tertiary,True,0.0,True,True,cellular,71,1,-1,0.0,True,2009-08-10
23,student,single,tertiary,True,0.0,True,True,cellular,213,1,-1,0.0,True,2009-08-10
63,retired,married,unknown,True,538.0,True,True,cellular,373,2,-1,0.0,True,2009-08-11
45,management,married,tertiary,True,3857.0,True,True,cellular,425,2,190,1.0,True,2009-08-11
37,admin.,married,tertiary,True,1995.0,True,True,cellular,48,2,-1,0.0,True,2009-08-11
68,unknown,married,unknown,True,4092.0,True,True,telephone,329,1,-1,0.0,True,2009-08-11
83,retired,married,tertiary,True,6236.0,True,True,cellular,155,1,190,2.0,True,2009-08-11
31,admin.,single,secondary,True,423.0,True,True,cellular,215,1,-1,0.0,True,2009-08-11
34,self-employed,married,tertiary,True,2427.0,True,True,telephone,90,3,70,3.0,True,2009-08-11
71,management,married,tertiary,True,13297.0,True,True,cellular,265,1,190,2.0,True,2009-08-11
57,retired,married,secondary,True,4365.0,True,True,cellular,491,1,-1,0.0,True,2009-08-11
55,technician,married,tertiary,True,199.0,True,True,cellular,151,1,-1,0.0,True,2009-08-11
73,management,married,secondary,True,683.0,True,True,telephone,181,1,-1,0.0,True,2009-08-11
42,blue-collar,married,primary,True,201.0,True,True,cellular,265,1,103,3.0,True,2009-08-11
64,retired,married,secondary,True,504.0,True,True,cellular,157,1,14,3.0,True,2009-08-11
34,admin.,single,secondary,True,-32.0,True,True,cellular,89,3,103,2.0,True,2009-08-11
24,self-employed,single,tertiary,True,2376.0,True,True,cellular,123,1,106,1.0,True,2009-08-11
33,entrepreneur,married,unknown,True,73.0,True,True,cellular,156,1,263,2.0,True,2009-08-11
42,technician,married,unknown,True,1559.0,True,True,cellular,155,1,103,1.0,True,2009-08-11
42,unemployed,married,unknown,True,190.0,True,True,cellular,704,2,-1,0.0,True,2009-08-11
42,services,single,tertiary,True,94.0,True,True,cellular,176,2,90,4.0,True,2009-08-11
29,student,single,unknown,True,2929.0,True,True,cellular,91,1,-1,0.0,True,2009-08-11
20,student,single,secondary,True,130.0,True,True,telephone,88,1,99,3.0,True,2009-08-11
22,student,single,unknown,True,1215.0,True,True,cellular,154,1,-1,0.0,True,2009-08-11
28,student,single,secondary,True,5916.0,True,True,cellular,344,1,81,6.0,True,2009-08-11
55,technician,divorced,secondary,True,3450.0,True,True,cellular,110,1,-1,0.0,True,2009-08-11
40,admin.,married,tertiary,True,1108.0,True,True,cellular,170,2,112,1.0,True,2009-08-11
70,housemaid,divorced,primary,True,1311.0,True,True,cellular,651,1,-1,0.0,True,2009-08-11
57,technician,married,secondary,True,589.0,True,True,cellular,167,1,190,5.0,True,2009-08-11
60,retired,married,secondary,True,1853.0,True,True,cellular,408,1,-1,0.0,True,2009-08-11
53,blue-collar,divorced,primary,True,4401.0,True,True,telephone,254,1,-1,0.0,True,2009-08-11
31,management,married,tertiary,True,199.0,True,True,cellular,127,2,461,4.0,True,2009-08-11
48,unemployed,divorced,secondary,True,201.0,True,True,cellular,140,1,-1,0.0,True,2009-08-11
30,management,single,tertiary,True,533.0,True,True,cellular,229,2,99,4.0,True,2009-08-11
60,technician,married,tertiary,True,6573.0,True,True,cellular,75,1,274,1.0,True,2009-08-11
61,retired,married,tertiary,True,2557.0,True,True,cellular,139,3,190,1.0,True,2009-08-11
78,retired,divorced,secondary,True,631.0,True,True,telephone,95,1,-1,0.0,True,2009-08-11
32,management,single,tertiary,True,131.0,True,True,cellular,112,1,81,1.0,True,2009-08-11
31,services,single,tertiary,True,620.0,True,True,cellular,153,1,103,2.0,True,2009-08-11
37,management,married,tertiary,True,789.0,True,True,cellular,93,1,190,2.0,True,2009-08-11
39,management,single,tertiary,True,3840.0,True,True,cellular,315,2,-1,0.0,True,2009-08-11
20,student,single,secondary,True,53.0,True,True,cellular,203,1,-1,0.0,True,2009-08-11
21,unemployed,single,secondary,True,280.0,True,True,cellular,280,2,-1,0.0,True,2009-08-11
34,blue-collar,single,secondary,True,1923.0,True,True,cellular,159,1,-1,0.0,True,2009-08-11
42,technician,married,secondary,True,994.0,True,True,cellular,149,1,78,5.0,True,2009-08-11
26,admin.,single,secondary,True,96.0,True,True,cellular,349,1,70,3.0,True,2009-08-11
29,management,single,tertiary,True,630.0,True,True,cellular,94,3,-1,0.0,True,2009-08-11
33,admin.,divorced,secondary,True,661.0,True,True,cellular,108,1,99,7.0,True,2009-08-11
46,management,married,tertiary,True,1600.0,True,True,cellular,1244,1,-1,0.0,True,2009-08-11
40,admin.,single,secondary,True,100.0,True,True,cellular,221,1,461,1.0,True,2009-08-11
29,admin.,married,tertiary,True,238.0,True,True,cellular,97,1,78,3.0,True,2009-08-11
45,admin.,married,secondary,True,1435.0,True,True,cellular,201,1,103,1.0,True,2009-08-11
55,technician,single,secondary,True,1199.0,True,True,telephone,91,1,99,10.0,True,2009-08-11
39,admin.,married,secondary,True,260.0,True,True,cellular,175,2,116,2.0,True,2009-08-11
55,retired,married,tertiary,True,357.0,True,True,cellular,526,1,103,1.0,True,2009-08-11
58,self-employed,married,primary,True,1013.0,True,True,cellular,206,1,461,1.0,True,2009-08-11
24,student,single,secondary,True,125.0,True,True,cellular,477,1,-1,0.0,True,2009-08-11
72,unknown,married,unknown,True,1165.0,True,True,cellular,400,3,-1,0.0,True,2009-08-11
81,retired,married,primary,True,0.0,True,True,telephone,198,1,-1,0.0,True,2009-08-11
42,admin.,married,secondary,True,437.0,True,True,cellular,120,3,190,1.0,True,2009-08-11
42,blue-collar,married,secondary,True,413.0,True,True,cellular,589,2,-1,0.0,True,2009-08-11
32,blue-collar,single,tertiary,True,60.0,True,True,cellular,248,2,462,1.0,True,2009-08-11
23,student,single,secondary,True,480.0,True,True,cellular,162,1,-1,0.0,True,2009-08-11
81,retired,divorced,primary,True,4321.0,True,True,cellular,163,3,-1,0.0,True,2009-08-11
57,management,married,secondary,True,2155.0,True,True,cellular,82,2,-1,0.0,True,2009-08-11
70,retired,married,unknown,True,4290.0,True,True,telephone,172,2,-1,0.0,True,2009-08-11
36,management,married,tertiary,True,539.0,True,True,cellular,176,1,-1,0.0,True,2009-08-11
33,management,single,tertiary,True,312.0,True,True,cellular,271,1,369,3.0,True,2009-08-11
40,blue-collar,divorced,secondary,True,0.0,True,True,cellular,266,2,-1,0.0,True,2009-08-12
64,management,married,secondary,True,1646.0,True,True,cellular,68,3,-1,0.0,True,2009-08-12
27,student,single,tertiary,True,5291.0,True,True,cellular,345,2,-1,0.0,True,2009-08-12
71,retired,divorced,tertiary,True,261.0,True,True,cellular,1117,2,-1,0.0,True,2009-08-12
66,entrepreneur,married,primary,True,0.0,True,True,telephone,701,1,-1,0.0,True,2009-08-12
60,blue-collar,married,primary,True,631.0,True,True,cellular,429,2,-1,0.0,True,2009-08-12
32,management,single,tertiary,True,3283.0,True,True,cellular,623,2,191,2.0,True,2009-08-12
32,services,single,secondary,True,1153.0,True,True,cellular,340,2,-1,0.0,True,2009-08-12
37,management,married,tertiary,True,393.0,True,True,cellular,62,2,104,2.0,True,2009-08-12
44,self-employed,divorced,tertiary,True,1070.0,True,True,cellular,137,2,104,3.0,True,2009-08-12
26,management,single,tertiary,True,141.0,True,True,cellular,74,2,-1,0.0,True,2009-08-12
25,technician,single,secondary,True,886.0,True,True,cellular,121,1,-1,0.0,True,2009-08-12
26,student,single,secondary,True,5296.0,True,True,telephone,127,1,-1,0.0,True,2009-08-12
31,services,single,secondary,True,181.0,True,True,cellular,182,1,104,1.0,True,2009-08-12
32,technician,married,secondary,True,484.0,True,True,cellular,668,2,463,1.0,True,2009-08-12
21,student,single,secondary,True,123.0,True,True,telephone,449,1,-1,0.0,True,2009-08-12
74,retired,married,tertiary,True,20422.0,True,True,cellular,90,2,-1,0.0,True,2009-08-12
35,self-employed,single,tertiary,True,353.0,True,True,cellular,582,1,-1,0.0,True,2009-08-12
24,student,single,primary,True,474.0,True,True,cellular,249,1,104,1.0,True,2009-08-12
28,technician,single,tertiary,True,0.0,True,True,cellular,150,1,79,3.0,True,2009-08-12
50,technician,divorced,unknown,True,2794.0,True,True,cellular,1336,2,-1,0.0,True,2009-08-12
36,management,single,tertiary,True,3850.0,True,True,cellular,239,2,100,4.0,True,2009-08-12
59,housemaid,married,primary,True,182.0,True,True,cellular,90,1,104,2.0,True,2009-08-12
38,admin.,single,secondary,True,245.0,True,True,cellular,251,2,117,4.0,True,2009-08-12
75,retired,married,primary,True,2970.0,True,True,cellular,641,1,-1,0.0,True,2009-08-12
20,student,single,primary,True,6991.0,True,True,cellular,178,2,-1,0.0,True,2009-08-12
36,admin.,married,tertiary,True,29.0,True,True,cellular,576,1,-1,0.0,True,2009-08-12
35,housemaid,married,tertiary,True,11219.0,True,True,cellular,699,2,79,1.0,True,2009-08-12
57,admin.,single,secondary,True,2223.0,True,True,cellular,1064,1,-1,0.0,True,2009-08-12
40,admin.,married,secondary,True,3138.0,True,True,cellular,238,1,-1,0.0,True,2009-08-12
41,management,married,tertiary,True,27696.0,True,True,cellular,147,2,104,1.0,True,2009-08-12
59,technician,married,secondary,True,116.0,True,True,cellular,398,4,422,3.0,True,2009-08-12
30,management,single,tertiary,True,280.0,True,True,cellular,100,1,-1,0.0,True,2009-08-12
28,unemployed,single,secondary,True,16.0,True,True,cellular,119,4,-1,0.0,True,2009-08-12
53,services,married,secondary,True,341.0,True,True,cellular,90,2,104,2.0,True,2009-08-12
37,admin.,married,secondary,True,3420.0,True,True,telephone,92,1,-1,0.0,True,2009-08-12
36,management,married,tertiary,True,2987.0,True,True,cellular,307,1,-1,0.0,True,2009-08-12
47,technician,married,tertiary,True,2408.0,True,True,cellular,236,1,104,1.0,True,2009-08-12
61,management,single,tertiary,True,2.0,True,True,cellular,131,1,114,3.0,True,2009-08-12
18,student,single,primary,True,608.0,True,True,cellular,267,1,-1,0.0,True,2009-08-12
32,management,married,tertiary,True,1331.0,True,True,cellular,93,1,104,4.0,True,2009-08-12
51,retired,divorced,secondary,True,1679.0,True,True,cellular,417,1,365,9.0,True,2009-08-12
37,admin.,single,tertiary,True,3954.0,True,True,cellular,87,1,117,2.0,True,2009-08-12
37,technician,single,secondary,True,300.0,True,True,cellular,82,1,-1,0.0,True,2009-08-12
34,technician,married,secondary,True,256.0,True,True,cellular,201,2,267,1.0,True,2009-08-12
34,management,single,tertiary,True,48.0,True,True,cellular,810,3,93,6.0,True,2009-08-12
43,management,single,tertiary,True,1806.0,True,True,cellular,161,2,-1,0.0,True,2009-08-12
35,management,married,tertiary,True,2088.0,True,True,cellular,94,1,51,3.0,True,2009-08-12
82,retired,married,secondary,True,0.0,True,True,telephone,150,2,-1,0.0,True,2009-08-12
32,services,married,secondary,True,386.0,True,True,cellular,305,3,104,1.0,True,2009-08-12
36,management,single,tertiary,True,7252.0,True,True,cellular,153,1,-1,0.0,True,2009-08-12
43,management,married,tertiary,True,422.0,True,True,cellular,110,1,-1,0.0,True,2009-08-12
58,blue-collar,divorced,primary,True,1299.0,True,True,cellular,58,1,-1,0.0,True,2009-08-12
64,blue-collar,married,primary,True,1904.0,True,True,telephone,67,2,-1,0.0,True,2009-08-12
55,management,married,primary,True,113.0,True,True,cellular,306,1,457,3.0,True,2009-08-12
35,admin.,single,secondary,True,3636.0,True,True,cellular,202,1,-1,0.0,True,2009-08-12
58,services,divorced,secondary,True,462.0,True,True,cellular,332,1,-1,0.0,True,2009-08-12
26,services,single,secondary,True,50.0,True,True,cellular,153,1,-1,0.0,True,2009-08-12
33,student,married,tertiary,True,476.0,True,True,cellular,113,1,-1,0.0,True,2009-08-12
69,retired,married,primary,True,324.0,True,True,cellular,875,1,189,4.0,True,2009-08-12
33,blue-collar,single,secondary,True,498.0,True,True,cellular,338,2,104,1.0,True,2009-08-12
23,technician,single,tertiary,True,1502.0,True,True,cellular,96,1,-1,0.0,True,2009-08-12
80,retired,married,secondary,True,1610.0,True,True,cellular,71,1,-1,0.0,True,2009-08-12
57,management,married,secondary,True,7633.0,True,True,cellular,301,1,-1,0.0,True,2009-08-12
34,unemployed,single,tertiary,True,415.0,True,True,cellular,123,1,-1,0.0,True,2009-08-12
76,retired,divorced,primary,True,86.0,True,True,cellular,192,1,-1,0.0,True,2009-08-12
49,entrepreneur,single,secondary,True,5802.0,True,True,cellular,175,3,104,2.0,True,2009-08-12
69,retired,married,primary,True,279.0,True,True,telephone,26,1,-1,0.0,True,2009-08-12
32,management,single,tertiary,True,354.0,True,True,cellular,363,1,104,3.0,True,2009-08-12
43,technician,married,tertiary,True,2643.0,True,True,cellular,188,3,100,5.0,True,2009-08-12
33,technician,married,tertiary,True,4401.0,True,True,cellular,96,2,104,1.0,True,2009-08-12
46,technician,married,secondary,True,0.0,True,True,cellular,107,1,104,3.0,True,2009-08-12
30,blue-collar,single,primary,True,334.0,True,True,cellular,188,1,-1,0.0,True,2009-08-12
64,retired,married,secondary,True,1370.0,True,True,cellular,174,1,-1,0.0,True,2009-08-12
44,self-employed,married,unknown,True,163.0,True,True,cellular,44,1,100,3.0,True,2009-08-12
49,technician,married,secondary,True,905.0,True,True,cellular,90,1,68,1.0,True,2009-08-12
53,services,married,unknown,True,442.0,True,True,cellular,166,1,36,2.0,True,2009-08-12
34,services,married,secondary,True,1337.0,True,True,cellular,255,2,104,1.0,True,2009-08-12
25,management,single,tertiary,True,2305.0,True,True,cellular,222,2,104,2.0,True,2009-08-12
19,student,single,primary,True,56.0,True,True,cellular,246,1,-1,0.0,True,2009-08-12
44,technician,married,tertiary,True,1818.0,True,True,cellular,120,1,104,1.0,True,2009-08-12
46,unemployed,married,secondary,True,1040.0,True,True,telephone,542,1,78,5.0,True,2009-08-12
26,management,single,tertiary,True,1643.0,True,True,cellular,243,1,-1,0.0,True,2009-08-12
50,admin.,married,secondary,True,238.0,True,True,cellular,216,5,-1,0.0,True,2009-08-12
74,retired,married,secondary,True,291.0,True,True,cellular,543,1,-1,0.0,True,2009-08-12
30,technician,married,secondary,True,6843.0,True,True,cellular,227,1,-1,0.0,True,2009-08-12
26,student,single,secondary,True,374.0,True,True,telephone,478,2,-1,0.0,True,2009-08-12
31,management,married,tertiary,True,1812.0,True,True,cellular,112,1,104,1.0,True,2009-08-12
36,technician,married,secondary,True,2474.0,True,True,cellular,107,1,-1,0.0,True,2009-08-12
40,housemaid,married,secondary,True,2064.0,True,True,cellular,107,1,-1,0.0,True,2009-08-12
30,unemployed,single,tertiary,True,1159.0,True,True,cellular,95,1,68,1.0,True,2009-08-12
32,self-employed,divorced,tertiary,True,3271.0,True,True,cellular,162,1,100,3.0,True,2009-08-12
35,services,married,unknown,True,618.0,True,True,cellular,293,1,104,1.0,True,2009-08-12
32,technician,single,tertiary,True,1246.0,True,True,cellular,68,1,104,3.0,True,2009-08-12
43,technician,single,secondary,True,451.0,True,True,cellular,289,2,-1,0.0,True,2009-08-12
62,management,married,tertiary,True,10373.0,True,True,cellular,344,3,-1,0.0,True,2009-08-12
70,technician,married,tertiary,True,6797.0,True,True,cellular,298,1,-1,0.0,True,2009-08-12
61,management,married,secondary,True,1471.0,True,True,cellular,331,2,-1,0.0,True,2009-08-12
43,retired,divorced,primary,True,5805.0,True,True,cellular,111,5,-1,0.0,True,2009-08-13
74,retired,married,primary,True,0.0,True,True,telephone,562,2,-1,0.0,True,2009-08-13
45,unemployed,divorced,primary,True,11.0,True,True,cellular,489,5,-1,0.0,True,2009-08-13
38,blue-collar,single,secondary,True,0.0,True,True,cellular,255,2,105,1.0,True,2009-08-13
47,services,married,secondary,True,4.0,True,True,cellular,73,2,105,6.0,True,2009-08-13
32,technician,single,tertiary,True,696.0,True,True,cellular,101,4,105,4.0,True,2009-08-13
38,blue-collar,married,secondary,True,1165.0,True,True,cellular,784,3,94,10.0,True,2009-08-13
52,technician,married,tertiary,True,1785.0,True,True,cellular,349,1,-1,0.0,True,2009-08-13
77,retired,married,tertiary,True,699.0,True,True,cellular,425,2,-1,0.0,True,2009-08-13
58,blue-collar,married,primary,True,0.0,True,True,telephone,181,1,-1,0.0,True,2009-08-13
67,retired,married,secondary,True,1146.0,True,True,cellular,187,2,-1,0.0,True,2009-08-13
71,retired,married,secondary,True,3.0,True,True,cellular,1175,3,189,1.0,True,2009-08-13
32,management,single,tertiary,True,2465.0,True,True,cellular,414,1,-1,0.0,True,2009-08-13
32,management,married,tertiary,True,1388.0,True,True,cellular,102,1,105,1.0,True,2009-08-13
32,admin.,single,secondary,True,5.0,True,True,cellular,200,1,127,1.0,True,2009-08-13
29,admin.,single,tertiary,True,41.0,True,True,cellular,148,2,-1,0.0,True,2009-08-13
40,technician,married,tertiary,True,99.0,True,True,cellular,220,2,364,2.0,True,2009-08-13
26,management,single,tertiary,True,-8.0,True,True,cellular,402,2,-1,0.0,True,2009-08-13
31,admin.,married,secondary,True,35.0,True,True,cellular,315,2,105,1.0,True,2009-08-13
30,management,married,tertiary,True,802.0,True,True,cellular,105,1,-1,0.0,True,2009-08-13
69,housemaid,single,unknown,True,2493.0,True,True,cellular,368,1,-1,0.0,True,2009-08-13
29,student,single,secondary,True,314.0,True,True,cellular,485,3,105,1.0,True,2009-08-13
36,technician,married,tertiary,True,341.0,True,True,cellular,282,1,-1,0.0,True,2009-08-13
50,services,married,secondary,True,3169.0,True,True,cellular,399,1,430,1.0,True,2009-08-13
51,retired,married,secondary,True,2281.0,True,True,cellular,164,1,-1,0.0,True,2009-08-13
44,technician,divorced,secondary,True,14.0,True,True,cellular,234,1,-1,0.0,True,2009-08-13
71,retired,married,secondary,True,1651.0,True,True,cellular,791,2,-1,0.0,True,2009-08-13
67,technician,married,secondary,True,0.0,True,True,cellular,1152,2,188,1.0,True,2009-08-13
26,student,single,secondary,True,611.0,True,True,cellular,138,2,69,3.0,True,2009-08-13
36,technician,married,tertiary,True,1109.0,True,True,cellular,328,2,-1,0.0,True,2009-08-13
66,retired,married,secondary,True,4785.0,True,True,cellular,72,3,-1,0.0,True,2009-08-13
37,technician,married,secondary,True,24.0,True,True,cellular,136,1,105,2.0,True,2009-08-13
77,retired,married,secondary,True,610.0,True,True,cellular,766,3,-1,0.0,True,2009-08-13
60,retired,married,secondary,True,523.0,True,True,cellular,192,3,-1,0.0,True,2009-08-13
33,admin.,married,secondary,True,1604.0,True,True,cellular,78,2,-1,0.0,True,2009-08-13
33,management,married,tertiary,True,641.0,True,True,cellular,347,2,-1,0.0,True,2009-08-13
23,student,single,secondary,True,431.0,True,True,cellular,496,2,-1,0.0,True,2009-08-13
34,management,married,tertiary,True,39.0,True,True,cellular,160,1,-1,0.0,True,2009-08-13
56,management,married,tertiary,True,616.0,True,True,cellular,293,2,105,2.0,True,2009-08-13
39,management,married,tertiary,True,1301.0,True,True,cellular,233,1,-1,0.0,True,2009-08-13
33,management,single,secondary,True,2859.0,True,True,cellular,105,1,-1,0.0,True,2009-08-13
76,retired,married,primary,True,3324.0,True,True,cellular,227,2,192,1.0,True,2009-08-13
72,retired,married,primary,True,2079.0,True,True,cellular,100,1,191,3.0,True,2009-08-13
37,management,single,tertiary,True,8066.0,True,True,telephone,57,1,-1,0.0,True,2009-08-13
28,services,single,secondary,True,231.0,True,True,cellular,129,1,-1,0.0,True,2009-08-13
24,student,single,secondary,True,0.0,True,True,cellular,74,2,-1,0.0,True,2009-08-13
24,student,single,secondary,True,382.0,True,True,cellular,103,1,105,2.0,True,2009-08-13
66,housemaid,divorced,primary,True,204.0,True,True,telephone,213,1,-1,0.0,True,2009-08-13
42,management,single,tertiary,True,3371.0,True,True,cellular,284,1,92,2.0,True,2009-08-13
33,admin.,married,secondary,True,920.0,True,True,cellular,111,1,105,1.0,True,2009-08-13
29,management,married,tertiary,True,30.0,True,True,cellular,83,1,105,1.0,True,2009-08-13
21,management,single,secondary,True,691.0,True,True,cellular,219,1,101,2.0,True,2009-08-13
33,services,married,secondary,True,227.0,True,True,cellular,477,2,-1,0.0,True,2009-08-13
35,admin.,single,tertiary,True,5007.0,True,True,cellular,73,1,112,2.0,True,2009-08-13
28,technician,single,secondary,True,113.0,True,True,cellular,204,3,105,1.0,True,2009-08-13
34,technician,married,tertiary,True,3160.0,True,True,cellular,726,1,-1,0.0,True,2009-08-13
27,admin.,single,secondary,True,4590.0,True,True,cellular,75,1,442,2.0,True,2009-08-13
35,technician,married,secondary,True,1368.0,True,True,cellular,159,2,78,3.0,True,2009-08-13
48,self-employed,married,secondary,True,1559.0,True,True,cellular,344,1,190,2.0,True,2009-08-13
34,admin.,married,tertiary,True,882.0,True,True,cellular,135,1,113,5.0,True,2009-08-13
54,technician,married,secondary,True,473.0,True,True,cellular,112,1,-1,0.0,True,2009-08-13
74,retired,divorced,primary,True,166.0,True,True,cellular,99,1,-1,0.0,True,2009-08-13
36,admin.,single,tertiary,True,994.0,True,True,cellular,185,2,105,3.0,True,2009-08-13
48,self-employed,married,tertiary,True,3118.0,True,True,cellular,371,2,-1,0.0,True,2009-08-13
26,technician,single,tertiary,True,-67.0,True,True,cellular,143,1,90,1.0,True,2009-08-13
45,technician,married,secondary,True,0.0,True,True,telephone,99,1,-1,0.0,True,2009-08-13
57,housemaid,divorced,primary,True,1198.0,True,True,cellular,146,1,-1,0.0,True,2009-08-13
34,management,single,tertiary,True,2279.0,True,True,cellular,284,1,-1,0.0,True,2009-08-13
34,management,single,tertiary,True,13014.0,True,True,cellular,738,1,-1,0.0,True,2009-08-13
30,admin.,single,tertiary,True,305.0,True,True,cellular,75,1,105,3.0,True,2009-08-13
56,retired,married,primary,True,9367.0,True,True,cellular,320,2,101,2.0,True,2009-08-13
35,admin.,single,tertiary,True,4233.0,True,True,cellular,135,2,-1,0.0,True,2009-08-13
50,housemaid,divorced,secondary,True,0.0,True,True,telephone,43,1,105,2.0,True,2009-08-13
30,management,single,tertiary,True,499.0,True,True,cellular,92,2,90,1.0,True,2009-08-13
45,management,single,tertiary,True,2067.0,True,True,cellular,393,2,462,1.0,True,2009-08-13
36,technician,single,secondary,True,376.0,True,True,cellular,479,1,-1,0.0,True,2009-08-13
57,retired,single,tertiary,True,842.0,True,True,cellular,284,3,-1,0.0,True,2009-08-13
35,management,married,tertiary,True,1471.0,True,True,cellular,236,3,-1,0.0,True,2009-08-13
30,student,single,tertiary,True,3115.0,True,True,telephone,217,2,-1,0.0,True,2009-08-13
34,management,single,tertiary,True,1228.0,True,True,cellular,99,2,105,10.0,True,2009-08-13
30,management,married,tertiary,True,877.0,True,True,cellular,202,1,83,5.0,True,2009-08-13
33,blue-collar,married,secondary,True,5164.0,True,True,cellular,238,2,265,1.0,True,2009-08-13
33,management,married,tertiary,True,3363.0,True,True,cellular,158,1,-1,0.0,True,2009-08-13
66,management,single,tertiary,True,6483.0,True,True,cellular,275,1,-1,0.0,True,2009-08-13
49,technician,married,tertiary,True,1235.0,True,True,cellular,354,3,-1,0.0,True,2009-08-13
29,housemaid,single,tertiary,True,453.0,True,True,cellular,126,2,-1,0.0,True,2009-08-13
49,management,married,tertiary,True,1.0,True,True,telephone,640,2,101,4.0,True,2009-08-13
33,admin.,married,secondary,True,1737.0,True,True,cellular,228,2,106,2.0,True,2009-08-14
58,retired,married,secondary,True,1227.0,True,True,cellular,182,2,37,2.0,True,2009-08-14
37,services,married,secondary,True,775.0,True,True,cellular,150,2,-1,0.0,True,2009-08-14
74,retired,married,tertiary,True,6027.0,True,True,cellular,233,2,-1,0.0,True,2009-08-14
67,retired,married,primary,True,10776.0,True,True,telephone,176,2,99,17.0,True,2009-08-14
37,management,married,tertiary,True,1276.0,True,True,cellular,156,2,-1,0.0,True,2009-08-14
35,management,single,tertiary,True,18111.0,True,True,cellular,172,4,-1,0.0,True,2009-08-14
59,unemployed,divorced,secondary,True,2026.0,True,True,cellular,185,3,73,1.0,True,2009-08-14
68,retired,married,primary,True,2301.0,True,True,cellular,90,3,120,1.0,True,2009-08-14
21,student,single,secondary,True,6844.0,True,True,cellular,126,3,127,7.0,True,2009-08-14
57,admin.,married,secondary,True,169.0,True,True,cellular,180,1,106,2.0,True,2009-08-14
29,unemployed,single,secondary,True,486.0,True,True,telephone,151,1,106,1.0,True,2009-08-14
43,unemployed,married,secondary,True,775.0,True,True,cellular,98,1,106,1.0,True,2009-08-14
45,management,married,tertiary,True,1433.0,True,True,cellular,117,1,-1,0.0,True,2009-08-14
46,unemployed,single,tertiary,True,44.0,True,True,cellular,225,1,-1,0.0,True,2009-08-14
26,admin.,single,secondary,True,255.0,True,True,cellular,209,2,106,2.0,True,2009-08-14
54,retired,married,tertiary,True,1778.0,True,True,cellular,319,1,268,2.0,True,2009-08-14
33,self-employed,married,tertiary,True,263.0,True,True,cellular,257,1,102,2.0,True,2009-08-14
69,retired,married,primary,True,579.0,True,True,cellular,230,1,-1,0.0,True,2009-08-14
47,unemployed,married,secondary,True,926.0,True,True,cellular,436,1,403,5.0,True,2009-08-14
63,retired,divorced,secondary,True,4833.0,True,True,cellular,415,1,-1,0.0,True,2009-08-14
59,management,divorced,tertiary,True,3368.0,True,True,cellular,260,1,-1,0.0,True,2009-08-14
58,management,divorced,tertiary,True,5701.0,True,True,cellular,92,3,106,2.0,True,2009-08-14
36,management,married,primary,True,1506.0,True,True,cellular,326,3,-1,0.0,True,2009-08-14
19,student,single,unknown,True,60.0,True,True,cellular,253,1,-1,0.0,True,2009-08-14
28,admin.,single,tertiary,True,373.0,True,True,cellular,78,1,79,4.0,True,2009-08-14
26,technician,single,tertiary,True,777.0,True,True,cellular,260,2,463,1.0,True,2009-08-14
